org_name,count
"Alameda Labor Council American Federation of State, County and Municipal Employees",1
"American Federation of State, County, and Municipal Employees (AFSCME) AFL-CIO and Service Employees International Union (SEIU)",1
"American Federation of State, County, and Municipal Employees (AFSCME) and Franchise of Americans Needing Sports",1
"Association, AFSCME, and the California School Employees",1
"California Newspaper Publishers Association (CNPA), AFSCME",1
California Tax Reform Association AFSCME,1
"California United Homecare Workers Union, SEIU/AFSCME Local",1
"Federation of State, County & Municipal Employees (AFSCME)-Local 206, AFSCME, California Labor Federation, and California Nurses Association",1
Korean War Veterans Association AFSCME,1
SEIU AFSCME,1
"SEIU, AFSCME, Laborers' Locals 777 and",1
Sacramento Regional Coalition to End Homelessness AFSCME,1
Save The Missions AFSCME,1
Municipal Employees (AFSCME) California Labor Federation,1
"African American Health Institute, NAACP - San Bernardino",1
"California NAACP, Center on Race, Poverty and the Environment",1
"Coalition for Clean Air, Ella Baker Center, NAACP, California",1
Colored People (San),1
Lutheran Office of Public Policy - California NAACP Legal Defense Fund,1
National Association for the Advancement of Colored People and the California State Conference of the NAACP,1
for the Advancement of Colored People The Network,1
the Advancement of Colored People Charter Communications,1
the Advancement of Colored People Coastwalk California,1
"American Association of University Women, the California Family Health Council, Maternal Child Health Access, and Planned Parenthood Affiliates of California",1
"Kids in Common, Planned Parenthood Mar Monte",1
National Center on Youth Law and Planned Parenthood Affiliates of California,1
Network Planned Parenthood,1
Network Planned Parenthood Affiliates,1
"Pacific Institute, Planned Parenthood",1
"Planned Parenthood Affiliates of California, NARAL Pro-Choice California, the American Association of University Women",1
"Planned Parenthood Affiliates of California, Sister Song Women of Color Reproductive Justice Collective",1
"Planned Parenthood Golden Gate, and Mar Monte",1
"Planned Parenthood of Los Angeles, Mira Monte, Pasadena, San Luis Obispo, Santa Barbara, and Ventura",1
"Planned Parenthood- Golden Gate, Orange and San Bernardino",1
Planned Parenthood chapters of Golden,1
"BOE Member George Runner, California Common Cause, California Public Interest Research Group",1
Bay Area Action & Peninsula Conservation Center Foundation CALPIRG,1
Bay Area Stormwater Management Agencies Assoc. Calpirg,1
"CALPIRG, Environment California",1
"California Labor Federation, AFL-CIO CALPIRG",1
California Nurses Association CALPIRG,1
California Public Interest Research Group California Youth vs. Big Oil,1
California Public Interest Research Group Environment California,1
"Oceana, CALPIRG, and Environment California",1
UC San Diego - Center for Public Interest Law CALPIRG,1
Audubon - California and Los Angeles,1
"Audubon California, Breathe California",1
"Audubon California, Defenders of Wildlife, California",1
"Golden Gate Audubon Society, Los Angeles Audubon Society",1
National Audubon Society - California Planning and Conservation League,1
Natural Resources Defense Council Palomar Audubon Society,1
"River Otter Ecology Project, The San Bernardino Valley Audubon Society",1
"River Otter Ecology Project, The San Fernando Valley Audubon Society",1
State Bar National Audubon Society,1
"Wilson Group, The, Yolo Audubon Society",1
"21, Engineers and Scientists of CA, IFPTE Local 20, International Longshore and Warehouse Union",1
"9412, and Local 9423",1
"BOE Member Fiona Ma, State Board of Equalization, California Chamber of Commerce, California Taxpayers Association",1
"Calaveras County Assessor Leslie K. Davis, California Assessors' Association, California Chamber of Commerce",1
"California Apartment Association, California Association of Realtors, California Chamber of Commerce, California Taxpayers Association",1
"California Assessors' Association, California Apartment Association, California Chamber of Commerce, Howard Jarvis Taxpayers Association",1
California Association of Realtors. California Chamber of Commerce,1
California Association of Temporary and Staffing Services California Chamber of Commerce Department of Industrial Relations The Following Temporary Employment Agencies: Access Staffing,1
"California Business Properties Association, California Business Roundtable, California Chamber of Commerce, Howard Jarvis Taxpayers Association",1
California Chamber of Commerce Construction Employers' Association FISCAL COMMITTEE: Senate Appropriations Committee [1] Under Article I,1
California Chamber of Commerce and California Association of Realtors,1
"California Chamber of Commerce, California Grocers Association, Grocery Manufacturers/Food Products Association (GMA/FPA)",1
"California Chamber of Commerce, California Taxpayers Association, Taxation Section of the Business Law Section of the State Bar of California",1
"California Chamber of Commerce, Howard Jarvis Taxpayers Association",1
"California Chamber of Commerce, Western States Petroleum Association",1
City of Woodland Monterey Bay Unified Air Pollution Control District Monterey County Mayors' Association Salinas Area Chamber of Commerce,1
Professional Insurance Agents Group California Manufacturers and Technology Association California Restaurant Association California Chamber of Commerce Allied Pacific Insurance Services,1
1 |UNKNOWN |Final |YES |UNKNOWN|UNKNOW|UNKNOW|NO |NONE,1
AFL-CIO AYPAL: Building API Community Power California Employment Lawyers Association California Immigrant Policy Center California Labor Federation,1
AFL-CIO American Academy of Pediatrics,1
AFL-CIO American Federation of Television and Radio Artists,1
AFL-CIO American Planning Association,1
AFL-CIO Association of Federal,1
AFL-CIO Blanca Alvarado,1
AFL-CIO Brady Campaign to Prevent Gun Violence,1
AFL-CIO Brotherhood of Locomotive Engineers & Trainmen,1
AFL-CIO CA Tax Reform Association CA Teamsters Public Affairs Council Consumer Federation of CA Dan Baker,1
AFL-CIO California Association of Highway Patrolmen,1
AFL-CIO California Biodiesel Alliance Crimson Renewable Energy,1
AFL-CIO California Court Reporters Association Service Employees International Union,1
AFL-CIO California Exposition and State Fair Norman C. Towne,1
AFL-CIO California Federation of Teachers California School Boards Association David Kakishiba,1
AFL-CIO California Labor Federation Service Employees International Union,1
AFL-CIO California League of United Latin American Citizens California Teachers Association Central Labor Council Contra Costa County,1
AFL-CIO California Newspaper Publishers Association,1
AFL-CIO California Podiatric Medical Association,1
AFL-CIO California Right to Life Committee,1
AFL-CIO California School Employees Association National Association of Social Workers,1
AFL-CIO California State Council of Laborers American Federation of State,1
AFL-CIO California State Council of Laborers California Labor Federation,1
AFL-CIO California State Legislative Board of Sheet Metal,1
AFL-CIO California Teachers Association Santa Paula Unified School District Personnel Commission,1
AFL-CIO California Teachers Association State Building and Construction Trades Council,1
AFL-CIO Capdet,1
AFL-CIO Carlsbad Firefighters Association,1
AFL-CIO Central Labor Council Fresno,1
AFL-CIO Chinese for Affirmative Action Garment Worker Center Five Counties Central Labor Council Laane A New Economy For All Los Angeles County Federation of Labor,1
AFL-CIO City of Santa Monica,1
AFL-CIO Communications Workers of America,1
AFL-CIO Consumer Attorneys of California UNITE-HERE,1
AFL-CIO Engineers & Scientists of California,1
AFL-CIO Equality California,1
AFL-CIO Generation Up,1
AFL-CIO Health Access California The 100% Campaign (The Children's Partnership),1
"AFL-CIO Housing Investment Trust, San Francisco",1
AFL-CIO Housing and Building Investment Trust,1
AFL-CIO Inland Empire Labor Council,1
AFL-CIO Instituto Laboral De La Raza,1
AFL-CIO International Federation of Professional & Technical Engineers,1
AFL-CIO Jack and Jill of America,1
AFL-CIO LGBTQ+ Inclusivity,1
AFL-CIO League of California Cities,1
AFL-CIO Monterey Bay Central Labor Council,1
AFL-CIO Professional Engineers in California Government Service Employees International Union,1
AFL-CIO Region 8 States Council of the United Food & Commercial Workers,1
AFL-CIO Resource Center Teamsters Joint Council 42,1
AFL-CIO Rockard Delgadillo,1
AFL-CIO Sacramento Central Labor Council,1
AFL-CIO San Diego County Taxpayers Association Bill Schwandt,1
AFL-CIO San Francisco Labor Council,1
AFL-CIO Service Employees International Union CA State Council,1
AFL-CIO Sheriff John L. Scott,1
AFL-CIO Union of Needle Trades,1
AFL-CIO United Farm Workers United Food and Commercial Workers,1
AFL-CIO United Farm Workers of America,1
AFL-CIO Veterans Caucus,1
AFL-CIO Western Center on Law and Poverty,1
"AMCAL Multi-Housing, Bay Area Community Land Trust, Beverly-Vermont Community Land Trust, Bolina Community Land Trust, California Association of Local Housing Finance Agencies, California Housing Consortium, Community Land Trust Association of Western Marin, The Dellums Institute of Social Justice, Enterprise Community Partners, Greenlining Institute, Grounded Solutions Network, Habitat for Humanity, Housing Land Trust of Sonoma County, Irvine Community Land Trust, Marty's House Affordable Housing Corporation, Northern California Land Trust, Oakland Community Land Trust, PolicyLink, Preserving Affordable Housing Assets Longterm Incorporated",1
African American Student Social Work|Environmental Health Coalition,1
Agriculture Council of California |Hedgerow Farms,1
"Alameda Unified School District, California Professional Firefighters Association, California School Employees Association, California State PTA, California Teachers Association, Howard Jarvis Taxpayers Association",1
Alliance |Rio Bravo Poso,1
Alum Rock United Methodist Church |Christ,1
American Addiction Institute of Mind and Medicine/ Harm Reduction Institute,1
American Council on Renewable Energy/Biomass Coordinating Council Athens Services,1
American Electronics Association |Coca-Coal Bottling Co. of Southern,1
"American GI-Forum of California, American Legion - Department of California, AMVETS - Department of California, California Association of County Veteran Service Officers, California State Commanders Veterans Council, Military Officers Association of America - California Council of Chapters, Vietnam Veterans of America - California State Council",1
American Health Association/American Stroke Association,1
"American Import Shippers Association|Columbine Vineyards of Delano, CA",1
"American Resort Development Association, California Business Properties Association, California Escrow Association, California Land Title Association, California Mortgage Association, California Pool and Spa Association, California Taxpayers Association, Community Associations Institute California Legislative Action Committee, County Recorders Association of California, Howard Jarvis Taxpayers Assocation, National Federation of Independent Business, United Trustees Association",1
American Solar Energy Society |Pacific Gas and Electric Company,1
Anaheim Duck Hockey Club/ Anaheim Ducks Foundation,1
"Arcadia Police Officers Association, Burbank Police Officers Association, California Association of Highway Patrolmen, California Coalition of School Safety Professionals, Claremont Police Officers Association, Corona Police Officers Association, Culver City Police Officers Association, Deputy Sheriffs' Association of Monterey County, Fullerton Police Officers Association, Los Angeles School Police Officers Association, Murrieta Police Officers Association, Newport Beach Police Association, Palos Verdes Police Officers Association, Placer County Deputy Sheriffs Association, Pomona Police Officers Association, Riverside Police Officers Association, Riverside Sheriffs Association, Santa Ana Police Officers Association, Upland Police Officers Association",1
Asian Pacific American Legal Center |California Teachers Association,1
Asian Pacific Environmental Network |Centers,1
Asian Pacific Environmental Network |Green For All,1
Asian Pacific Environmental Network |International Council of Shopping,1
"Asian Pacific Environmental Network |Metropolitan Education District, if",1
Asian Pacific Islander Law Students |California Women's Agenda,1
"Asian Pacific Islander Lesbian, |Bisexual",1
"Asian Pacific Islander Parents, |Families & |Friends of Lesbians and Gays",1
Asian Pacific Islander Pride Council|Chinese for Affirmative Action,1
"Asian Pacific Student Association, |Altadena",1
"Associated Electric & Gas Insurance Services Limited, AKA Marine & Aviation Insurance (U.K.) Limited, Great Lakes Insurance (U.K.) PLC, Heddington Insurance (U.K.) Limited, Liberty Mutual Insurance Company(U.K) Limited, Norwich Union Fire Insurance Society Limited, St. Paul Reinsurance Company Limited, Skandia International Insurance Corporation, SR International Business Insurance Company Limited, Terra Nova Insurance Company Limited",1
"Association of California Water Agencies, California Association of School Business Officials, California Educational Technology Professionals Association, California State Association of Counties, San Bernardino County District Advocates for Better Schools, State Association of County Auditors",1
Association of California/Union of Health Care Professionals,1
"Association of Regional Center Agencies, BRIDGE Housing, California Council for Affordable Housing , California Housing Consortium, EAH Housing, Jamboree, Non-Profit Housing Association of Northern California, Related California, Resources for Community Development",1
Association of |City of Laverne |City of Sierra Madre,1
Association of |City of Lemon Grove |City of Sonoma,1
Association |Angeles County,1
Association |City of Larkspur |City of Sebastopol,1
Association |City of Lathrop |City of Solana Beach,1
Atlas Transfer & Storage Company |Move Pros,1
"Attorney General Kamala Harris, California Association of Realtors, California Bankers Association, California Credit Union League, California Mortgage Bankers Association, California Reinvestment Coalition, California Taxpayers Association, Center for Responsible Lending, Consumers Union, Housing and Economic Rights Advocates",1
"Attorney General Xavier Becerra, California District Attorneys Association, California Labor Federation, Constantine Cannon LLP, Consumer Attorneys of California",1
"Attorney General Xavier Becerra, California Landscape Contractors Association, California State Association of Electrical Workers, California State Council of Laborers, California State Pipe Trades Council, International Union of Elevator Constructors, Little Hoover Commission, Sacramento-Sierra Building and Construction Trades Council, Service Employees International Union (SEIU California), Western States Council of Sheet Metal Workers",1
Attorney General of California |Echo Park Community Coalition,1
"BOE Member Fiona Ma, AIDS Healthcare Foundation, California Association for Health Services at Home, Goodwill Industries",1
"BOE Member George Runner, California Society of Enrolled Agents, California Taxpayers Association, Council on State Taxation, Master Limited Partnership Association, Spidell Publishing",1
"Bay Area Community Land Trust, California Community Land Trust Network, California Reinvestment Coalition, Habitat for Humanity California, Haight Ashbury Neighborhood Council, Housing Land Trust of Sonoma County, Northern California Land Trust, Oakland Community Land Trust, San Diego Community Land Trust",1
Bay Area Immigrant Rights Coalition |Coalition for Humane Immigrant,1
Beach | |Rohnert Park City,1
Beach | |of,1
Beach |El Dorado Hills |Sac. Metropolitan,1
Beverly Hills Transfer & Storage |Nor-Cal Moving Services,1
Bill of Rights Defense Committee / Defending Dissent Foundation,1
"Blue Chip Moving & Storage, Inc. |North Bay Moving & Storage",1
"Board of Equalization Vice Chair, |Community Lutheran Chruch",1
Board of Supervisors County of Santa|Conejo Valley Unitarian Universalist,1
"Borrego Solar Systems, California Energy Storage Alliance, California Solar and Storage Association, Engie Services U.S. Inc., Solar Energy Industry Association, Sunrun Inc., Tesla, Vivint Solar",1
"Breathe California of Los Angeles County, Climate Resolve, Coalition for Clean Air, Environmental Defense Fund, MoveLA, Pacific Merchant Shipping Association",1
Building Industry Association of |People Organizing to Demand,1
"Building Owners and Managers Association, California Business Properties Association, California Business Roundtable, California Independent Petroleum Association, California Manufacturers and Technology Association, California Taxpayers Association, International Council of Shopping Centers, Kern County Taxpayers Association, NAIOP of California, Orange County Taxpayers Association, San Bernardino County Transportation Authority",1
"Burbank Housing Development Corporation, California Coalition for Rural Housing, California Rural Legal Assistance Foundation, California Housing Consortium, California Housing Partnership Corporation, California Rural Legal Assistance Foundation , Housing California, Non-Profit Housing Association of Northern California, Peoples' Self-Help Housing, Western Center on Law and Poverty, Western Growers",1
Business Women for |City of Laguna Hills |City of Saratoga,1
Business Women for |City of Laguna Hills |City of Sausalito,1
CA Asian Pacific Chamber of Commerce |Inland Empire Economic Partnership,1
CA Assn of County Veterans Service |and Environmental Design,1
CA Association of Local Conservation |California,1
CA State Commanders Veterans Council |Southern California Watershed,1
"CA State University , |City of Lemon Grove |City of Solana Beach",1
"CA State University , |City of Live Oak |Tahoe",1
Caithness Energy |Rio Bravo Fresno,1
CalBroadband|The California Broadband & Video Association,1
Calaveras County |City of Lodi |City of South Lake,1
Calaveras County |City of Long Beach |City of Stockton,1
California Agricultural Teachers' Association/California Future Farmers of American Foundation,1
California Alliance for Family Farms|Morris Grassfed Beef,1
California Apartment Association |Mission Valley Bank,1
"California Assessors Association, California State Association of Counties, California Special Districts Association, California Tax Reform Association, League of California Cities, Rural County Representatives of California, Urban Counties Caucus, -- END",1
"California Association of Black School Educators, California Association of School Business Officials, California Association of Suburban School Districts, California Building Industry Association, California Educational Technology Professionals Association, California Federation of Teachers",1
California Association of Health Facilities/ California Hospital Association,1
California Biomass Energy |Rio Bravo Jasmin,1
California Black Chamber of Commerce |Commerce,1
California Building Officials |Planning and Conservation League,1
California Building Officials |Powerlight Solar Electric Systems,1
"California Carbon Solutions Coalition (including the California & Nevada State Association of Electrical Workers, California State Pipe Trades Council, Calpine, Carbon Terravault, Clean Energy Systems, Pacific Gas and Electric Company, and the Southern California Gas Company,)",1
California Cattlemen's Association |Hawaii Korean Chamber of Commerce,1
California Certified Organic Farms |National Center for Appropriate,1
California Climate and Agriculture |Technology,1
California Commission on the Status |EarthWorks Enterprises,1
California Contract |City of Lake Forest |City of Scotts Valley,1
California Contract |City of Lakeport |City of Seal Beach,1
"California Democratic Party, LGBT |Filipinos for Affirmative Action",1
California Department of Insurance/ Insurance Commissioner Dave Jones,1
California Environmental Justice |Communities for a Better Environment,1
"California Environmental Justice |Public Employees Union, Local One",1
California Environmental Justice |Renewable Funding,1
California Farm Bureau Federation |Hedley Construction and Development,1
California Farm Bureau Federation |Pena's Disposal Company,1
"California Federation of Teachers, |Small School Districts' Association",1
California Forestry Association |Rio Bravo Rocklin,1
California Immigrant Policy Center |Berkeley,1
California Interfaith Power & |Powerlight Solar Electric Systems,1
California League of Food Processors |Federation,1
California Library |City of Lakewood |City of Seaside,1
California Library |City of Larkspur |City of Sierra Madre,1
"California Nurses Association/National Nurses Organizing Committee, National Nurses United",1
California Refuse Recycling Council |Phippen Bros,1
"California Relocation Service, Inc. |Paul Hanson Partners",1
California Safe Schools Coalition |Park,1
California Secretary of State Debra |First Unitarian Church of Oakland,1
California Small Business Association |National Black Business Council,1
California Small Business Association|Orange County Business Council,1
"California State Controller John |Metropolitan Community Church, |Chiang",1
"California State Council of Laborers, California-Nevada Conference of Operating Engineers, Coachella Valley Association of Governments, HNTB, Mobility 21, Riverside County Transportation Commission, Riverside Transit Agency, Self-Help Counties Coalition",1
California State |City of Lathrop |City of Selma,1
California State |City of Laverne |City of Soledad,1
"California Taxpayers Association, Business Owners and Managers Association of California, California Beer and Beverage Distributors, California Business Properties Association, California Farm Bureau Federation, Contra Costa Taxpayers Association, Family Business Association of California, Howard Jarvis Taxpayers Association, International Council of Shopping Centers, National Association of Industrial and Office Parks, San Diego County Apartment Association, Western Manufactured Housing Communities Association",1
California Tow Truck Association/California Auto Club,1
California Wind Energy |Sanitation Districts of Los,1
Cameron Ridge LLC |Canyon Fuel Company,1
"Canopy Offshore Wind, LLC | RWE",1
"Catholic High Schools of the Diocese of Santa Rosa - Cardinal Newman HS, Saint Bernard Academy, Archbishop Hanna HS, St. Vincent HS, Trinity College Prep, Justin-Siena HS",1
"Center for Oceanic Awareness, Research, and Education, the Cherise Khaund, School Board Member, Mt. Diablo Unified School District",1
"Centro La Familia Advocacy Service,|San Diego Consumers' Action Network",1
Century | Urban,1
Charter |Beach |City of Thousand Oaks,1
Charter |City of Long Beach |Francisco,1
Charter |City of Manhattan |City of Stockton,1
Charter |City of Maywood |City of Tracy,1
Chief |City of Live Oak |City of Sonoma,1
Chief |City of Lomita |Francisco,1
Cities Association |City of Lakeport |City of Seal Beach,1
Cities Association |City of Lakewood |City of Sebastopol,1
City of Alameda |City of Maywood |City of Temple,1
City of Alameda |City of Millbrae |City of Ventura,1
City of Alhambra |City of Menlo Park |City of Thousand Oaks,1
City of Antioch |City of Merced |City of Torrance,1
City of Antioch |City of Mission Viejo |City of Visalia,1
City of Arcadia |City of Mill Valley |City of Tracy,1
City of Arcadia |City of Modesto |City of Vista,1
City of Arcata |City of Millbrae |City of Tustin,1
City of Arcata |City of Monrovia |City of Walnut,1
City of Arroyo |City of Mission Viejo |City of Upland,1
City of Arroyo |City of Monterey |City of Walnut Creek,1
City of Azusa |City of Modesto |City of Vacaville,1
City of Azusa |City of Monterey Park |City of West Covina,1
City of Bakersfield |City of Monrovia |City of Ventura,1
City of Bakersfield |City of Moorpark |City of West,1
City of Banning |City of Monterey |City of Vernon,1
City of Banning |City of Moreno Valley |Hollywood,1
City of Beaumont |City of Monterey Park |City of Victorville,1
City of Bellflower |City of Moorpark |City of Visalia,1
City of Bellflower |City of Morro Bay |City of Whittier,1
City of Belmont |City of Moreno Valley |City of Vista,1
City of Belmont |City of Mountain View |City of Woodland,1
City of Benicia |City of Morro Bay |City of Walnut,1
City of Benicia |City of Mt. Shasta |City of Yreka,1
City of Berkeley |City of Mountain View |City of Walnut Creek,1
City of Berkeley |City of Murrieta |City of Yuba City,1
City of Beverly Hills |City of Mt. Shasta |City of West Covina,1
City of Blue Lake |City of Murrieta |City of West,1
City of Blue Lake |City of Nevada |City of Yucaipa,1
City of Bradbury |City of Nevada |Hollywood,1
City of Brea |City of Norwalk |City of West,1
City of Brentwood |City of Novato |Sacramento,1
City of Buena Park |City of Oakland | San Mateo County,1
City of Buena Park |City of Oakland |City of Whittier,1
City of Burbank |City of Oceanside |City of Woodland,1
City of Calabasas |City of Oceanside |City/County of San,1
City of Calabasas |City of Ontario |City of Yreka,1
City of Calistoga |City of Ontario |Francisco,1
City of Calistoga |City of Orange |City of Yuba City,1
City of Camarillo |City of Pacific Grove |City of Yucaipa,1
City of Campbell |City of Orange |Community Media,1
City of Campbell |City of Pacifica |City of Yucca Valley,1
City of Capitola |City of Pacific Grove |Access Partnership,1
City of Carlsbad |City of Pacifica |Contra Costa County,1
City of Carpinteria |City of Palm Desert |County of Monterey,1
City of Carpinteria |City of Palo Alto | San Mateo County,1
City of Carson |City of Palmdale |County of Nevada,1
City of Carson |City of Palos Verdes |City/County of San,1
City of Ceres |Estates |Francisco,1
City of Cerritos | |Community Media,1
City of Cerritos |City of Palo Alto |County of Sacramento,1
City of Chico | |Access Partnership,1
City of Chico |City of Palos Verdes |County of San,1
City of Chino Hills |City of Paramount |County of Santa,1
City of Chino Hills |Flintridge |County of Los Angeles,1
City of Chino |City of La Canada |Contra Costa County,1
City of Chino |Estates |Bernardino,1
City of Chula Vista City of Chula Vista,1
City of City of Buena Park,1
City of City of Burbank Water,1
City of City of Cathedral City,1
City of City of Compton Redevelopment Agency,1
City of City of Costa Mesa,1
City of City of Cudahy,1
City of City of Gilroy,1
City of City of Huntington Park,1
City of City of Irvine,1
City of City of Palos Verdes Estates,1
City of City of South San Francisco Counties of San Mateo,1
City of City of Southgate,1
City of City of Tustin,1
City of Claremont |City of La Mesa |County of Monterey,1
City of Claremont |City of Pasadena |Barbara,1
City of Clayton |City of Paramount |County of Nevada,1
City of Clayton |City of Petaluma |County of Santa Cruz,1
City of Cloverdale | |El Dorado Hills,1
City of Cloverdale |City of Pasadena,1
City of CloverdaleCity of Clovis,1
City of Clovis | |Community Svc Dist,1
City of Clovis |City of Patterson,1
City of Compton |City of Pittsburg | Consumer Rights,1
City of Compton |City of Pleasant Hill |Association,1
City of Concord |City of Pleasant Hill |Las Virgenes-Malibu,1
City of ConcordCity of Corte Madera,1
City of Coronado |City of Porterville |Supervisors,1
City of Costa Mesa |City of Porterville | Governments,1
City of Costa Mesa |City of Poway |Las Virgenes-Malibu,1
City of Cotati |City of Poway |League of CA Cities,1
City of County of San Francisco City of Chula Vista,1
City of County of San Francisco City of San Ramon Councilmember Scott Perkins League of California Cities Mayor Tom Tait,1
City of County of San Francisco County of Butte,1
City of Covina |City of Rancho Cordova |League of CA Cities,1
City of Covina |City of Rancho | Governments,1
City of Culver City |City of Rancho Mirage,1
City of Culver City |Cucamonga |League of CA Cities,1
City of Cupertino |City of Rancho Mirage |League of CA Cities,1
City of Cupertino |City of Rancho Palos |League of CA Cities,1
City of Cypress |City of Rancho Palos |LA Division,1
City of Cypress |Verdes |City of Morro,1
City of Daly City |City of Red Bluff | Bay,1
City of Daly City |Verdes |League of CA Cities,1
City of DanvilleCity of Diamond Bar,1
City of Davis |City of Red Bluff |City of Morro,1
City of Del Mar and City of Solana Beach Fire Department,1
City of Del Mar |City of Redding | Bay,1
City of Del Mar |City of Redding |Livermore City,1
City of Diamond Bar |City of Redlands |Council,1
City of Diamond Bar |City of Redlands |League of Women,1
City of Downey |City of Redondo Beach |Jim Madaffer,1
City of Downey |City of Redondo Beach |Voters,1
City of Duarte |City of Redwood City |Councilmember,1
City of Duarte |City of Redwood City |Livermore City,1
City of DublinCity of Eastvale,1
City of El Cajon |City of Rohnert Park |Council,1
City of El Cajon |City of Rohnert Park |Marin,1
City of El Cerrito |City of Rolling Hills |Jim Madaffer,1
City of El Dorado |Estates |Agency,1
City of El Dorado |Estates |Councilmember,1
City of El Segundo |City of Rolling Hills |Telecommunications,1
City of El Segundo |City of Roseville |Telecommunications,1
City of Elk Grove |City of Roseville |of Supervisors,1
City of Elk Grove |City of Sacramento |Agency,1
City of Emeryville |City of Salinas |Mayors and Council,1
City of Encinitas |City of San Bernardino |Members,1
City of Encinitas |City of San Bernardino |Supervisors,1
City of EncinitasCity of Escondido,1
City of Escondido |City of San Clemente |Mayors and Council,1
City of Fairfax |City of San Diego |Members,1
City of Fairfax |City of San Diego |Sonoma County,1
City of Fairfield |City of San Dimas |Judith Mitchell,1
City of Fillmore |City of San Jose |Sonoma County,1
City of Folsom |City of San Gabriel |Judith Mitchell,1
City of Fontana |City of San Juan |Councilmember,1
City of Fort Bragg |Capistrano |Monterey County Board,1
City of Fort Bragg |City of San Jose |Councilmember,1
City of Fortuna |City of San Gabriel |Monterey County Board,1
City of Fortuna |City of San Leandro |of,1
City of Foster City |City of San Juan |of,1
City of Foster City |City of San Luis | Supervisors,1
City of Fountain |Capistrano | Supervisors,1
City of Fountain |Obispo |Monterey County,1
City of Fremont |City of San Luis |Mayors' Assn,1
City of Fremont |City of San Mateo |Public Access,1
City of FremontCity of Fullerton,1
City of Fresno |Obispo |Public Access,1
City of Garden Grove |City of San Rafael |Calaveras,1
City of Gardena |City of San Mateo |Calaveras,1
City of Gardena |City of Santa Ana | County,1
City of Gilroy |City of San Pablo | County,1
City of Gilroy |City of Santa Barbara |Public Cable,1
City of GlendoraCity of Goleta,1
City of Goleta |City of Santa Ana |Public Cable,1
City of Goleta |City of Santa Clara |Television Authority,1
City of Grover Beach |City of Santa Barbara |Television Authority,1
City of Grover Beach |City of Santa Cruz |Gloryanna Rhodes,1
City of Hawaiian |County of Sacramento |Mayor,1
City of HaywardCity of Hesperia,1
City of Hercules |Bernardino |Rohnert Park City,1
City of Hollister |City of Santa Cruz |Gloryanna Rhodes,1
City of Hollister |County of Santa |Council,1
City of Hughson | |Mayor,1
City of HughsonCity of Huntington Beach,1
City of Huntington | | Lathrop,1
City of Huntington |Community Svc Dist. |Cable Television,1
City of Huntington |County of Santa Cruz |Supervisors,1
City of Imperial | |Council,1
City of Imperial | |San Diego Association,1
City of Industry | | Governments,1
City of Inglewood | |San Diego County,1
City of Inglewood | |Supervisors,1
City of Irvine | |Sac. Metropolitan,1
City of Irwindale | | Supervisors,1
City of La Canada | |Cable Television,1
City of La Mesa | |San Diego County,1
"City of Lakewood, and City of San Marcos, Town of Loomis",1
City of Los Angeles Atlantic Recovery Services California Charter Schools Association City of Huntington Park,1
City of Los Angeles City of Los Angeles City Attorney,1
"City of Los Angeles, Coalition for a Safe Environment, Consumer Attorneys of California, Desert Citizens Against Pollution, East Yard Communities for Environmental Justice, Environmental Working Group, Los Angeles County Board Of Supervisors, Los Angeles County Solid Waste Management Committee/Integrated Waste Management Task Force, Mothers of East Los Angeles, Prouno, South Coast Air Quality Management District",1
"City of Los Angeles, and the City of Oakland",1
City of National City City of UkiahCity,1
City of Pittsburg |Hispanic National Bar,1
"City of Rolling Hills Estates |Thomas Properties Group, Inc",1
City of Sacramento City of Santa Rosa,1
City of San Diego and City of Oakland,1
City of San Diego. The City of San Diego,1
"City of Santa Monica, City Of Thousand Oaks, City Of Torrance, CTIA - the Wireless Association, League of California Cities, MuniServices",1
City of Santa RosaCity of Santee,1
City of SelmaCity of Signal Hill,1
City of TulareCity of Tustin,1
City of Visalia City of Wasco,1
City of VisaliaCity of Vista,1
"City of Watsonville, Coleman Advocates for Children, Committee for Better Banks, Common Defense, Commonomics USA, Communities for a Better Environment, Community Financial Resources, Conejo 350 San Fernando Valley, Consumers for Auto Reliability and Safety, Cooperation Humboldt - Eureka, Cooperative Center Federal Credit Union",1
City of WhittierCity of Yucaipa,1
City of Winters City of Chula Vista,1
City of Yucaipa City/County Association of Governments of San Mateo County City/County of San Francisco Community Media Access Partnership County of Contra Costa,1
City of the City of Chino Timewarner Cable Dimension Cable Services Los Angeles County District Attorney Colony Cable Vision,1
City |Address |Zip |Vouchers,1
City |Pan|Organiza|Arbitrati| Is |Initial|Second|Public|Pois|Issues,1
Coalition for A Safe Environment |San Francisco Medical Society,1
"Coalition for Adequate School Housing, Community College Facility Coalition, Community College League of California, Compton Unified School District, County School Facilities Consortium, Corona-Norco Unified School District",1
Coalition on the Environment and |Union of Concerned Scientists,1
Collins Pine Company |Wadham Energy LP,1
"Colmac Energy, Inc. |Waste Management Inc",1
Communications - |Beach |City of Suisun City,1
Communications - |City of Menlo Park |City of Tustin,1
"Communications Workers of America, |Tenderloin Neighborhood Development",1
"Communications, LLC |City of Lynwood |City of Stanton",1
"Communications, LLC |City of Manteca |City of Torrance",1
Community Action to Fight Asthma |Strategic Concepts in Organizing,1
Community |City of Lomita |Tahoe,1
Community |City of Lynwood |City of Suisun City,1
Constellation Energy |Western States Petroleum,1
