org_name,count
Senator Hayden,6
Senator Kopp,6
Senator Lowenthal,6
Senator Martha Escutia,6
Senator Rogers,6
"Supervisor Charles V. Smith, Orange County",6
"Supervisor Das Williams, First District",6
"Supervisor Gloria Molian, Los Angeles County",6
Supervisor Joan Hartmann,6
Tiffany Franchetti,6
U.S. Representative Maxine Waters,6
"Will Rogers, Columnist -- Leader Newspapers",6
Xavier Becerra,6
Zach Hilton - City of Gilroy Council Member,6
"Zoe Lofgren, Member of Congress",6
Bustamante,6
Huizar,6
Pauline Costello,6
16 Private Citizens,5
20 Private Citizens,5
22 Private Citizens,5
27 Private Citizens,5
"Adonay Kelete, Los Gatos",5
"Alameda Police Department, Chief Michael Noonan",5
"Alan Steinbach, MD, Ph.D., Associate Clinical Professor",5
Alhambra City Councilman Daniel R. Arguello,5
"Alhambra City Councilman Efren J. Moreno, Jr",5
"Antonio R. Villaraigosa, Mayor",5
Ashley Swearengin Mayor of Pico Rivera,5
Assembly Member Feuer,5
Assembly Member Valerie Brown,5
Assemblyman Byron Sher,5
Assemblymember Solorio,5
"Barbara Boxer, United States Senator",5
"Berkeley City Council District 4, Office of Vice Mayor Kate Harrison",5
"Bernard Parks, Former Chief, Public Safety & Law Enforcement Departments",5
"Bill Piland, Professor, San Diego State University",5
Brentwood Chief of Police Michael R. Davies,5
"Bustamante, Cruz (Lieutenant Governor)",5
COUNTY OF SAN DIEGO THIRD DISTRICT SUPERVISOR TERRA LAWSON-REMER,5
"California Department of Justice, Attorney General Kamala D. Harris",5
Carson City Councilman Elito Santarina,5
Chairwoman,5
Chico Councilmember Addison Winslow,5
"Chief Anthony Alba, San Francisco Police",5
Chief Randy Narramore,5
"Chief of Police Howard Jordan, Oakland",5
Chris Herrod - Healdsburg City Councilmember,5
Chris Ricci - Modesto City Councilmember,5
Christopher Cabaldon,5
"City of Arcata Councilmember, Shane Brinton",5
"City of Artesia Councilmember, Michele Diaz",5
City of Commerce Mayor Jesus Cervantes,5
City of Emeryville Councilmember John Bauters,5
City of Huntington Park Mayor Eduardo Escare?o,5
"City of Irvine Councilmember, Steven Choi",5
City of Maywood Vice Mayor George Martinez,5
City of Oakland Mayor Ron Dellums,5
City of San Francisco Mayor Gavin Newsom,5
"City of San Jose, Councilmember Ortiz",5
City of Ventura Councilmember Brian Brennan,5
Clayton City Council Member Julie Pierce,5
Clayton Mayor Hank Stratford,5
Commerce City Councilman Jesus M. Cervantes,5
Commissioner,5
Concerned Citizen,5
Congressman Dennis A. Cardoza,5
Congressman George Radanovich,5
"Congressman Howard P. ""Buck"" McKeon",5
Congressman Jerry Lewis,5
Congressman Ted Lieu,5
Congresswoman Grace Napolitano,5
Congresswoman Karen Bass,5
Council Member Anthony Young,5
Council Member David Alvarez,5
Council Member Sherri S. Lightner,5
Council Member Todd Gloria,5
"Councilmember Jenny Kassan, Fremont",5
Councilmember Loren Taylor,5
Councilmember Steve Adams,5
"County of El Dorado, Supervisor Frentzen",5
David Armenta Mayor of Redwood City,5
"Deacon Edward Caputo, Catholic Chaplain",5
Deputy Director,5
"Don Baker, Long Beach City Councilmember",5
"Don Tamaki, Task Force Member",5
"Dr. Cheryl Grills, Task Force Member",5
Dr. Craig Ball - Plastic Surgeons,5
Dr. John Vainer - Plastic Surgeon,5
Edward Asner,5
"Eric Lawson, Torrance",5
Fiona Ma,5
"Fiona Ma, Board of Equalization",5
"Fr. Gregory J. Boyle, S.J",5
"Frederick Jordan, Former Technical Advisor, U.S",5
Fresno City Council Member Henry Perea,5
"Gregg Emerald, La Mesa",5
"Harvey Rarback, Vice Mayor Half Moon Bay",5
"Honorable Jimmy Panetta, Member of Congress",5
"Honorable Keith Carson, Supervisor",5
"Honorable Ro Khanna, Member of Congress",5
"Honorable Zoe Lofgren, Member of Congress",5
Individual Letters (7),5
"Jackson City Council Member, Keith Sweet",5
"Jackson City Council Member, Marilyn Lewis",5
"James Coleman, Mayor",5
"John Van de Kamp, Former California Attorney General & Los Angeles District Attorney",5
Judge Eli Chernow,5
"Karl Hansen, Imperial Beach",5
Kathleen Treseder - Irvine City Councilmember,5
"Kevin McKeown, Councilmember",5
Korean,5
Leonard Padilla,5
Leslie Marden Ragsdale - Hillsborough City Councilmember,5
Lila McCarty,5
"Linda Wallace Pate, Attorney at Law",5
"Lisa Holder, Task Force Member",5
Los Angeles City Councilman Ed P. Reyes,5
Los Angeles City Councilman Eric Garcetti,5
"Los Angeles Councilmember Paul Koretz, 5th District",5
Los Angeles County Supervisor Yvonne Burke,5
Maurice Pitesky,5
Mayor Clyde Roberson,5
Michael Ross (consumer advocate),5
"Mike Thompson, Member of Congress",5
"Mr. Randy Paige, Consumer Reporter, KABC-TV, Los Angeles",5
Ms. Audrey Wilson,5
Napa County Supervisor Mark Luce,5
"Nithya Raman, LA City Councilmember 4th District",5
Numerous Physician and Surgeons,5
Oakland City Councilman Danny Wan,5
Office of Congressman Joe Baca,5
Paul,5
"Paul Koretz, Councilmember",5
"Pete Chacon, Placerville Community Services District",5
Pico Rivera Councilmember Gregory Salcido,5
